overall,vote,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,image,style
5,,True,"03 14, 2016",A18SQHLHFBSCUB,0735333467,S G.,Love them- Perfect for my 2 year old granddaughter!,Five Stars,1457913600,,
4,,True,"03 7, 2016",A29L5VVG6QGM41,0735333467,Amanda B.,So cute!,Four Stars,1457308800,,
5,,True,"02 13, 2016",A32N01L8A9U5ES,0735333467,Sam Lee,Smaller than I expected but very cute and works well with steels.,Five Stars,1455321600,,
5,2,True,"01 29, 2016",A3JBSX7VPORW6K,0735333467,Jennifer B,"I absolutely love these!  We ordered for Christmas to go along with the easel we got for our 2 year old for Christmas! We were able to write a message from Santa on the board for a super cute presentation! The box was pretty banged up, but Amazon made it right. Though these are a little pricey, I think they were worth the splurge!",LOVE!,1454025600,,
5,,True,"01 11, 2016",A1KCLDGKL9SSCZ,0735333467,Stephanie Gee,My daughter loves these. They stick to my fridge very well. They are light enough for her tiny 1 year old hands to pull on and off yet song enough to stay on when the door is opened a hundred times a day.,My daughter loves these. They stick to my fridge ...,1452470400,,
5,,True,"01 11, 2016",A1HN4BSXRF6AJN,0735333467,Crispin Jachowicz,My 9 month old daughter loves these. I put them on my dishwasher and she stands there and plays with them.  They are a very pretty soft pastel pattern which I love because they don't stand out as an eye sore.,They are a very pretty soft pastel pattern which I love because they don't ...,1452470400,,
5,,True,"01 3, 2016",AZZVLL8QF9TKK,0735333467,Charles,great for my 5 yr old,Five Stars,1451779200,,
5,,True,"12 21, 2015",A3ULJAZZR6YH67,0735333467,Kelly Pepper,"I was hesitant to purchase these because some reviews said they were basically paper and fell apart easily. This was not the case with the magnets I received. They are really hard embossed wood/cardboard type material. My toddler has used these for a month, chewing on them, scattering them around the house, and they are still going strong. I'm really happy with these magnets and i will probably purchase the matching number too. Oh, and the colors are super cute!",Really cute and not plastic,1450656000,,
5,,True,"12 19, 2015",A14XFFXI2PRCSI,0735333467,MadameMeg,"Very cute. Stay well on fridge (until he pushes them down the front and flicks them off, haha). They are basically paper, so if you have a chewer, you might want to hold off on these!",Very cute. Stay well on fridge (until he pushes ...,1450483200,,
5,,True,"12 15, 2015",A24OWB7Q30OM1,0735333467,PME Sporting Goods,Quality little swimming fish.,Five Stars,1450137600,,
5,,True,"11 9, 2015",A954206D5S0QY,0735333467,Katie,"Love love love them, so much nicer than the traditional plastic letters.",Five Stars,1447027200,,
4,,True,"10 24, 2015",A22I7MXL9XN4WI,0735333467,tmn,Really cute & my daughter loves them. The quality is pretty good for what it is- some of the letters had some issues with the wood. Do wish it was laminated or something because I can see the top layer coming off after awhile.,Cute alternative to plastic letters,1445644800,,
5,,True,"10 10, 2015",A3KTSN2X818NN4,0735333467,Amazon Customer,These are super cute!!,Love it!,1444435200,,
3,14,True,"09 30, 2015",A3FQ7QHZA5COQY,0735333467,will pope,These are super cute but it doesn't take a lot to wear them down. I have them on a magnet board in my daughter's nursery. Just from the few times I've moved them around they have dents in them and the paper is coming off. They need to be more durable.,Super cute but not durable,1443571200,,
5,,True,"07 27, 2015",A2IIHY18E1DVDS,0735333467,Mandy C Thode,Love these!,Five Stars,1437955200,,
5,,True,"07 3, 2015",AM2FUTYWSDFKO,0735333467,Candice Trevino,"Great quality,  very cute and perfect for my toddler!","Great quality, very cute and perfect for my toddler",1435881600,,
1,9,True,"01 5, 2015",A26157AYPK5SDA,0735333467,Dalaina,Absolutely adorable. I was so excited to teach my daughter the alphabet and have fun with these but I didn't receive the whole alphabet or 40 pieces as promised.,Absolutely adorable. I was so excited to teach my daughter ...,1420416000,,
5,,True,"01 2, 2015",A371023JQEZ9XQ,0735333467,JulesSparklesMommy,"I absolutely love these letters, I bought 2 sets since the box only came with 40 letters and I needed more to spell out little messages on my daughter's magnetic board.  The colors are so sweet and girly!",I absolutely love these letters,1420156800,,
5,,True,"10 11, 2014",A1U4X9WNYREP0N,0735333467,Jeffrey Heitchler,Awesomeness,Five Stars,1412985600,,
5,,True,"09 30, 2014",A1329UX5GYPJTW,0735333467,Brook M,Spread everywhere in my house!,Great for learning!,1412035200,,
4,,True,"07 7, 2014",ARPGI7FW57PWB,0735333467,Nathan Sherman,We like these. Fun durable and good for learning.,"Good buy, way better then plastic ones.",1404691200,,
5,17,True,"06 3, 2014",A2V7BLJP8ZHH2M,0735333467,ATZ,"I bough these when my daughter was 2.  She really liked the beautiful colors and prints on the letters.  I did quite some research to check which product would be safe and without harmful chemicals since toddlers tend to put everything in their mouth.  Saw a lot of cheaper products with unsafe printing materials and dyes and therefore chose to spend a little extra on something that my daughter would be touching often.  I am happy with my purchase.  These are not only beautiful to look at, they are a good size and are built well.  its been many months since I bought them and they haven't worn out.  I would recommend this product to anyone who is looking to buy safe products for their kids.",Expensive but worth the price,1401753600,,
5,,True,"03 2, 2014",A2TUSZ0B4JXNDB,0735333467,dogmama,these letters are cute and she loves playing with them on our magnetic board that I bought (an oil pan),she loves them,1393718400,,
3,19,True,"02 5, 2014",A2QMX7RXMG2HPO,0735333467,TC,These are cute and colorful but with a normal amount of use they start to show wear because they are esentially made of cardboard.,Cute and colorful but the cardboard does not hold up very well,1391558400,,
5,,False,"01 9, 2014",A2FTOW1D1W4DQH,0735333467,J.P. Stover,"My two year old loves these.  Great pattern and quality, she plays with these all the time!! Fast shipping.  Great Christmas gift!!",Fun for kids,1389225600,,
5,3,True,"01 2, 2014",AK0IUNWTBG1LH,0735333467,Mamabel,I was looking for letters to accompany my daughter's wooden easel. I am not a fan of plastic toys and wanted to find magnetic letters that were more attractive than the cheap plastic ones I've seen everywhere. These were perfect. I ended up getting a set of uppercase and a set of lowercase. We've had them for over a year and they've stood up fine to my toddler's use.,Very cute nice product,1388620800,,
5,,True,"01 2, 2014",A8XBU4VRAGBNW,0735333467,H. Young,These are great quality and super cute! They are a little smaller than I expected but perfect for the 16 month old  purchased them for.,Love these!,1388620800,,
5,,True,"11 17, 2013",A4U4ZHPNYJIRH,0735333467,Charla S Lee,My little girl loves these! They are super cute and also stick well to the refrigerator since they entire back of each letter is a magnet rather than just one small magnet.,Precious Magnets!,1384646400,,
4,,True,"07 31, 2013",A1EDWW2O5Q9D7E,0735333467,Mrs. Victoria M. Udall,"Full back magnet, pretty designs, great box with a popper closure- my daughter loves playing with them.  They are made of layered wood/paeper with non toxic vegetable based inks.

She doesn't chew them (yet) but if you have a chewer then they would probably not last for a very long time.

Still, for us they are the best I have found.  Very pleased and would buy any of MudPuppy's magnets as a gift.",Lovely to look at and safe,1375228800,,
4,,True,"07 19, 2013",AHU5XEHS2V69D,0735333467,Lj53,The magnet itself should be stronger. It is so lightweight they almost won't adhere to a metal surface. They are really cute & entertaining though.,Fun toy,1374192000,,
5,,True,"09 24, 2017",AQUSHG6GWFCXK,0735351228,Ian&#039;s Papa,Grandkids love solving these bright and colorful puzzles!,Happy puzzles!,1506211200,,
5,,True,"08 5, 2017",A1FL746O9HD0EC,0735351228,Amazon Customer,Pieces stay together. Easy to discern if they fit or not. Good for someone who is a beginner or intermediate at jigsaw puzzles.,Easy to discern if they fit or not,1501891200,,
5,,True,"03 23, 2017",A356QFS0J6RRYX,0735351228,Robert Jackson,Well made pieces. Hardly any cardboard dust in the box.,Five Stars,1490227200,,
5,,True,"02 12, 2018",A2Z09QC69HKPND,0735351228,Jann,This puzzle was so much fun to do.  Really liked the vibrant colors.,Five Stars,1518393600,,
5,,True,"02 9, 2018",AZVAELIV6H6U0,0735351228,BecomingSarah,"Very fun with kids!! My 4yo, 5yo and 8yo all got involved and loved the bright colors!",Five Stars,1518134400,,
5,2,True,"01 16, 2018",A3O7M3EJJSLENH,0735351228,AK,"Colorful, fun, modern jigsaw puzzle. We love jigsaw puzzles and nearly always hate the art. This is a chic, cool puzzle!","Finally, jigsaw puzzle with not-ugly art! fun!",1516060800,,
5,,True,"01 11, 2018",A1PQUKUB8CX8VR,0735351228,Pinkling76,"I was impressed with the quality of this puzzle, it was easy and fun to put together.",Excellent puzzle,1515628800,['https://images-na.ssl-images-amazon.com/images/I/81rGI5mNJ+L._SY88.jpg'],
5,,True,"01 5, 2018",A1Y2RSOHJS8956,0735351228,HR,"Beautiful and challenging but not frustrating - I went through a puzzle-assembling marathon and put together a bunch, this was my absolute favorite. Sticking to this maker from now on.",Beautiful and challenging but not frustrating - I went through ...,1515110400,,
5,,True,"01 4, 2018",A2C41LC4YJ3QHQ,0735351228,nancy van zandt,Loved working on this puzzle as colors were bright and liked melted areas.,Bright colors,1515024000,,
5,,True,"12 29, 2017",A3TPGSXZN2LEN5,0735351228,Nia Chang,We put this together over the holiday and it was tons of fun. Nice quality pieces and vibrant colors.,Really fun! Great quality.,1514505600,['https://images-na.ssl-images-amazon.com/images/I/81-kgN6DndL._SY88.jpg'],
